"Time Frame","Date","Ta (°C)","Tm (°C)","I3 (W/m2)","I15 (W/m2)","P (kW)","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/19/12 4:51 AM","13.114","10.802","459.0816666666668","360.0353333333334","363.3720666666667","","",""
"5","3/19/12 5:51 AM","12.998","10.66283333333333","747.4858333333329","800.6498333333333","650.7940833333334","","",""
"6","3/19/12 6:51 AM","13.48766666666667","11.69366666666667","822.2768333333333","915.6028333333329","703.1497833333328","","",""
"7","3/19/12 7:51 AM","14.79633333333333","15.39416666666667","818.4663333333335","893.1583333333333","687.5422333333335","","",""
"8","3/19/12 8:51 AM","16.00916666666667","18.70633333333333","753.8968333333333","806.6778333333332","632.1001833333333","","",""
"9","3/19/12 9:51 AM","18.1675","28.9815","619.4106666666667","650.0355000000002","521.6529500000001","","",""
"10","3/19/12 10:51 AM","19.90333333333333","41.91833333333333","426.6120000000001","440.4329999999999","348.0351666666666","","",""
"11","3/19/12 11:51 AM","21.08616666666667","46.64733333333333","237.4033333333334","239.208","175.7864499999999","","",""
"12","3/19/12 12:51 PM","22.19116666666666","47.645","43.40066666666664","42.19550000000001","26.99143333333335","","",""
"13","3/19/12 1:51 PM","22.7335","45.96216666666667","0","0","0.1974","","",""
"14","3/19/12 2:51 PM","22.9335","41.05549999999999","0","0","0","","",""
"15","3/19/12 3:51 PM","22.28783333333333","33.35116666666666","0","0","0","","",""
"16","3/19/12 4:51 PM","20.50783333333333","24.98033333333333","0","0","0","","",""
"17","3/19/12 5:51 PM","17.379","15.69866666666667","0","0","0","","",""
"18","3/19/12 6:51 PM","14.50583333333333","9.622","0.5496666666666667","0.7523333333333333","0.4311166666666667","","",""
"19","3/19/12 7:51 PM","12.8375","7.217166666666667","68.61666666666666","81.8695","47.34671666666668","","",""
"20","3/19/12 8:51 PM","11.92716666666667","6.149999999999999","232.6973333333333","267.2125","205.16955","","",""
"21","3/19/12 9:41 PM","12.4402","9.0632","451.4371666666667","521.5106666666667","411.4702999999999","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/20/12 4:51 AM","9.407999999999999","3.773166666666667","619.7750000000003","709.6788333333332","551.7583166666667","","",""
"5","3/20/12 5:51 AM","8.532","3.109","706.1840000000001","799.4424999999999","611.9560999999997","","",""
"6","3/20/12 6:51 AM","8.940333333333333","3.974833333333333","776.5320000000003","864.7211666666669","656.4957833333334","","",""
"7","3/20/12 7:51 AM","12.30683333333333","12.66","749.0083333333331","811.3990000000002","622.4932333333334","","",""
"8","3/20/12 8:51 AM","15.46433333333333","24.25066666666667","746.9240540540543","800.4178378378377","617.7430810810812","","",""
"9","3/20/12 9:51 AM","17.708","35.33816666666667","596.8453333333331","631.3218333333335","498.3109166666665","","",""
"10","3/20/12 10:51 AM","18.91833333333333","41.50016666666667","432.2020000000001","450.7725000000001","354.1045666666666","","",""
"11","3/20/12 11:51 AM","20.35433333333333","43.87583333333333","209.0523333333334","212.6545","156.6779333333334","","",""
"12","3/20/12 12:51 PM","21.321","41.56033333333333","51.6330909090909","49.42254545454543","33.41949090909091","","",""
"13","3/20/12 1:31 PM","21.20925","36.56700000000001","0","0","0.1901","","",""
"14","3/20/12 2:54 PM","20.93016666666666","33.84800000000001","0","0","0","","",""
"15","3/20/12 3:54 PM","20.9585","29.0545","0","0","0","","",""
"16","3/20/12 4:54 PM","19.49516666666667","22.04566666666667","0","0","0","","",""
"17","3/20/12 5:56 PM","17.0698","15.7364","0","0","0","","",""
"18","3/20/12 6:56 PM","14.50666666666667","10.80166666666667","1.128333333333333","1.051833333333333","0.6519","","",""
"19","3/20/12 7:56 PM","12.88016666666667","7.543333333333333","49.5595","52.13183333333333","36.9402","","",""
"20","3/20/12 8:56 PM","11.95266666666667","7.317333333333333","128.7020000000001","137.485","107.9904833333333","","",""
"21","3/20/12 9:56 PM","11.591","8.820833333333333","346.189074074074","519.51","321.540888888889","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/21/12 4:56 AM","11.56133333333333","9.201666666666666","611.6471666666669","711.8363333333333","555.4324999999997","","",""
"5","3/21/12 5:56 AM","11.354","9.636333333333333","760.8449999999998","864.9118333333334","662.2886166666666","","",""
"6","3/21/12 6:56 AM","12.45033333333333","11.16866666666667","834.8741666666666","923.1651666666666","715.5629500000001","","",""
"7","3/21/12 7:56 AM","13.25783333333333","13.27333333333333","826.6888333333332","901.7476666666665","706.256066666667","","",""
"8","3/21/12 8:51 AM","14.50875","17.06625","754.1226666666664","804.8448333333331","643.6843999999999","","",""
"9","3/21/12 9:51 AM","16.0705","24.18966666666666","617.2238333333333","654.6203333333332","524.5210166666668","","",""
"10","3/21/12 10:51 AM","17.252","27.96483333333333","428.1264999999999","445.7996666666667","352.3931166666666","","",""
"11","3/21/12 11:51 AM","17.5265","29.40366666666666","201.0377083333333","205.3512499999999","153.9059375","","",""
"12","3/21/12 12:51 PM","17.76116666666667","29.84516666666667","34.18316666666668","33.47866666666666","22.27023333333333","","",""
"13","3/21/12 1:51 PM","17.82583333333333","28.55066666666667","0","0.009666666666666665","0.1372","","",""
"14","3/21/12 2:51 PM","17.50933333333333","25.97966666666666","0","0","0","","",""
"15","3/21/12 3:51 PM","17.11533333333334","21.8085","0","0","0","","",""
"16","3/21/12 4:41 PM","15.841","17.2572","0","0","0","","",""
"17","3/21/12 5:55 PM","13.903","12.42683333333333","0","0","0","","",""
"18","3/21/12 6:55 PM","12.59983333333333","9.973166666666666","1.315","1.549666666666667","0.8627499999999999","","",""
"19","3/21/12 7:55 PM","12.83833333333333","11.17233333333333","63.94983333333336","65.99116666666667","47.49021666666666","","",""
"20","3/21/12 8:55 PM","12.88583333333333","11.18116666666667","160.9261666666667","153.6416666666667","135.7190333333333","","",""
"21","3/21/12 9:55 PM","12.79833333333333","10.9535","342.3337500000002","324.0841666666667","271.1895208333333","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/22/12 4:55 AM","10.96916666666667","8.665000000000001","760.6766101694915","844.6386440677965","657.0421355932203","","",""
"5","3/22/12 5:55 AM","10.892","6.975166666666667","856.7875000000003","950.3520000000003","726.8557166666667","","",""
"6","3/22/12 6:55 AM","11.17933333333333","7.0865","842.5841666666666","919.408333333333","710.5634000000003","","",""
"7","3/22/12 7:55 AM","13.15066666666667","12.49216666666667","766.4224999999999","817.1891666666666","635.5511999999999","","",""
"8","3/22/12 8:55 AM","15.43783333333334","16.96666666666667","636.4736666666666","668.3961666666668","532.2413833333334","","",""
"10","3/22/12 10:50 AM","18.1786","29.464","443.3675000000001","460.1663333333333","360.4308666666667","","",""
"11","3/22/12 11:50 AM","19.11133333333333","32.2505","226.6649999999999","229.9226666666667","167.3230333333334","","",""
"12","3/22/12 12:50 PM","19.79883333333333","32.75583333333334","42.48599999999997","40.90066666666664","27.67383333333334","","",""
"13","3/22/12 1:50 PM","20.19616666666667","32.28016666666667","0","0","0.15285","","",""
"14","3/22/12 2:50 PM","20.38916666666667","30.20033333333333","0","0","0","","",""
"15","3/22/12 3:50 PM","20.23833333333333","26.72383333333333","0","0","0","","",""
"16","3/22/12 4:50 PM","18.82533333333333","21.11533333333334","0","0","0","","",""
"17","3/22/12 5:50 PM","16.40016666666667","14.88133333333333","0","0","0","","",""
"18","3/22/12 6:50 PM","14.19816666666667","10.3175","0.5223333333333333","0.4983333333333332","0.1791333333333333","","",""
"19","3/22/12 7:50 PM","12.80033333333333","7.753333333333333","28.041","27.54766666666666","18.53453333333334","","",""
"20","3/22/12 8:50 PM","12.12","6.911166666666667","135.1756666666666","140.9751666666667","115.5496833333333","","",""
"21","3/22/12 9:50 PM","10.98683333333334","6.035833333333334","289.7011666666667","306.0660000000001","251.5338333333333","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/23/12 4:50 AM","11.00833333333333","9.592333333333334","421.6736666666667","454.4456666666665","378.5288166666668","","",""
"5","3/23/12 5:50 AM","11.566","10.16783333333333","485.3095","509.8766666666665","424.7318833333334","","",""
"6","3/23/12 6:50 AM","11.739","10.4575","585.5826666666668","581.9134999999999","496.2591500000002","","",""
"7","3/23/12 7:50 AM","12.75083333333333","12.40283333333333","504.3144999999998","530.1785000000001","428.1002833333335","","",""
"8","3/23/12 8:50 AM","14.618","16.43016666666666","526.8448333333334","544.7640000000002","456.6731666666668","","",""
"9","3/23/12 9:50 AM","17.30916666666667","25.98633333333333","364.9536666666668","374.8471666666666","311.3038333333333","","",""
"10","3/23/12 10:50 AM","19.93","33.31633333333333","222.7165","222.1028333333334","195.3660833333333","","",""
"11","3/23/12 11:50 AM","22.3615","42.713","137.2983333333333","138.1605","120.60845","","",""
"12","3/23/12 12:50 PM","23.74816666666667","42.51416666666667","45.07283333333333","45.4915","38.50333333333332","","",""
"13","3/23/12 1:50 PM","24.70033333333333","43.88649999999999","0.07716666666666666","0.1255","0.3234833333333333","","",""
"14","3/23/12 2:50 PM","22.64216666666666","31.773","0","0","0","","",""
"15","3/23/12 3:50 PM","21.98733333333334","26.523","0","0","0","","",""
"16","3/23/12 4:50 PM","21.00333333333333","23.34966666666666","0","0","0","","",""
"17","3/23/12 5:50 PM","19.538","18.84816666666667","0","0","0","","",""
"18","3/23/12 6:50 PM","17.38066666666667","14.10516666666667","1.273","1.466166666666667","0.612","","",""
"19","3/23/12 7:50 PM","15.54983333333333","12.3185","61.88949999999999","62.75283333333336","46.17871666666667","","",""
"20","3/23/12 8:50 PM","14.24166666666667","10.42483333333333","143.5571666666666","162.0611666666667","121.8046","","",""
"21","3/23/12 9:40 PM","13.8204","10.5424","459.3535000000001","529.8018333333334","386.3620666666667","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/24/12 4:50 AM","11.58666666666667","10.2755","632.7219999999999","721.6318333333336","556.4359666666667","","",""
"5","3/24/12 5:50 AM","11.89683333333333","10.4835","574.5003333333333","629.2926666666664","497.9264166666669","","",""
"6","3/24/12 6:50 AM","12.35183333333333","11.55583333333333","442.133","464.2510000000001","387.7568833333333","","",""
"7","3/24/12 7:50 AM","13.205","14.16216666666667","585.1931666666666","610.7123333333334","495.29815","","",""
"8","3/24/12 8:50 AM","15.54183333333333","23.24783333333333","587.9426666666666","634.2363333333336","495.6019833333336","","",""
"9","3/24/12 9:50 AM","18.69466666666667","36.66966666666666","639.4151666666666","664.3453333333332","525.3320000000002","","",""
"10","3/24/12 10:50 AM","21.66566666666667","43.60083333333333","442.1016666666667","447.5843333333331","358.0310500000002","","",""
"11","3/24/12 11:50 AM","22.62166666666667","37.60316666666667","155.0814999999999","147.1956666666667","122.2874333333334","","",""
"12","3/24/12 12:50 PM","22.59716666666667","34.30183333333333","49.56116666666665","45.31783333333333","34.60256666666666","","",""
"13","3/24/12 1:50 PM","22.00666666666667","32.29383333333333","0","0.009666666666666665","0.2108","","",""
"14","3/24/12 2:50 PM","22.446","33.80416666666667","0","0","0","","",""
"15","3/24/12 3:50 PM","21.89416666666666","28.17183333333334","0","0","0","","",""
"16","3/24/12 4:50 PM","20.25133333333333","21.45116666666667","0","0","0","","",""
"17","3/24/12 5:50 PM","17.84083333333333","16.35616666666667","0","0","0","","",""
"18","3/24/12 6:50 PM","15.23483333333333","12.4095","1.821666666666667","1.859166666666667","0.9915166666666667","","",""
"19","3/24/12 7:50 PM","13.764","11.00966666666667","83.7328333333333","95.21849999999998","67.4842","","",""
"20","3/24/12 8:50 PM","13.12116666666667","9.868666666666664","249.5011666666666","263.7361666666667","216.6264999999999","","",""
"21","3/24/12 9:40 PM","12.0798","7.6596","462.4031666666668","522.8200000000001","398.5008666666667","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/25/12 4:50 AM","10.33316666666667","7.275833333333334","634.9316666666667","732.6164999999999","555.9442666666667","","",""
"5","3/25/12 5:50 AM","10.49916666666667","7.843333333333334","714.4388333333336","802.6631666666667","594.8364833333334","","",""
"6","3/25/12 6:50 AM","11.305","9.6435","815.1321666666666","906.0388333333333","683.9197999999997","","",""
"7","3/25/12 7:50 AM","13.84516666666667","15.03616666666666","812.6848333333332","883.8673333333335","673.2266999999998","","",""
"8","3/25/12 8:50 AM","16.201","23.38833333333333","718.2805","757.8714999999997","596.5344333333334","","",""
"9","3/25/12 9:50 AM","18.80266666666666","34.59416666666667","456.9908333333333","468.3431666666667","383.8112000000002","","",""
"10","3/25/12 10:50 AM","20.75333333333333","34.9685","319.3908333333333","321.0298333333333","269.9077666666666","","",""
"11","3/25/12 11:50 AM","21.45233333333333","35.36233333333333","175.2026666666667","174.5741666666667","141.4717166666667","","",""
"12","3/25/12 12:50 PM","21.52466666666666","34.471","51.52516666666667","51.725","40.80573333333329","","",""
"13","3/25/12 1:50 PM","21.04316666666667","32.47833333333333","0.058","0.09766666666666667","0.2961833333333333","","",""
"14","3/25/12 2:50 PM","19.70066666666666","25.56483333333334","0","0","0","","",""
"15","3/25/12 3:50 PM","19.30416666666667","23.85833333333333","0","0","0","","",""
"16","3/25/12 4:50 PM","18.1125","19.60333333333334","0","0","0","","",""
"17","3/25/12 5:50 PM","16.38383333333333","15.5775","0","0","0","","",""
"18","3/25/12 6:50 PM","14.72916666666667","11.4445","2.244333333333333","2.385333333333334","1.409566666666666","","",""
"19","3/25/12 7:50 PM","13.64933333333333","9.169666666666666","76.73","92.56500000000003","54.08248333333334","","",""
"20","3/25/12 8:50 PM","12.752","7.914833333333333","248.0258333333333","293.3700000000001","219.7336500000001","","",""
"21","3/25/12 9:40 PM","12.0442","8.191199999999998","452.7600000000002","521.3763333333333","393.1912166666667","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","3/26/12 4:50 AM","11.339","6.724666666666667","639.4715","723.4136666666667","560.2130999999998","","",""
"5","3/26/12 5:50 AM","11.17133333333333","6.545833333333333","773.3456666666665","860.5068333333334","661.5532166666667","","",""
"6","3/26/12 6:50 AM","12.05833333333333","8.607666666666665","849.547","936.2088333333336","715.6078499999998","","",""
"7","3/26/12 7:50 AM","14.169","13.228","855.890333333333","928.208","717.5471666666667","","",""
"8","3/26/12 8:50 AM","16.42983333333333","19.90466666666667","815.9403333333333","870.9043333333334","680.1402666666662","","",""
"9","3/26/12 9:50 AM","18.6775","26.97616666666666","632.6975","658.9416666666668","525.6607777777776","","",""
"10","3/26/12 10:50 AM","20.09883333333334","30.6605","484.3828333333332","494.8815","379.7426333333333","","",""
"11","3/26/12 11:50 AM","21.015","31.03083333333333","258.8999999999999","251.6113333333334","181.8095333333333","","",""
"12","3/26/12 12:50 PM","21.37433333333334","32.76166666666667","52.06799999999999","51.50883333333334","30.28143333333334","","",""
"13","3/26/12 1:30 PM","21.62475","31.1045","0.1651666666666667","0.381","0.5349166666666666","","",""
